# ============================================================
# DRIFT-REPORT  (Zyklen: 1344)
# ============================================================
# Signal                  first     last    delta     span  Urteil
# dopamine               0.2500   0.2500   0.0000   0.0000  stabil
# serotonin              0.2885   0.2885   0.0000   0.0000  stabil
# glutamate              0.5270   0.5270   0.0000   0.0000  stabil
# gaba                   0.3890   0.3890   0.0000   0.0000  stabil
# noradrenaline          0.7000   0.7000   0.0000   0.0000  stabil
# acetylcholine          0.7625   0.7625   0.0000   0.0000  stabil
# histamine              0.4371   0.4375   0.0004   0.0173  stabil
# orexin                 0.2380   0.2383   0.0003   0.0015  stabil
# bdnf                   0.6675   0.6633  -0.0042   0.0551  stabil
# adenosine              0.6065   0.6406   0.0342   0.0967  stabil
# endocannabinoid_2ag    0.0000   0.0000   0.0000   0.0000  stabil
# cortisol               0.0566   0.0261  -0.0305   0.0879  stabil
# exploration_bias       0.5000   0.5000   0.0000   0.0000  stabil
# plasticity_level       0.7800   0.7800   0.0000   0.0000  stabil
# adaptive_threshold     0.5272   0.5671   0.0399   0.2015  stabil
# survivors             20.0000  23.0000   3.0000  13.0000  konvergiert
# participated          91.0000  88.0000  -3.0000  23.0000  stabil
# weakened              71.0000  65.0000  -6.0000  29.0000  stabil
# effectiveness          0.0000   0.0000   0.0000   0.0000  stabil
# reciprocal_gate        0.3306   0.2969  -0.0337   0.1136  stabil
# allostatic_load        0.0000   0.0337   0.0337   0.1844  stabil
# ------------------------------------------------------------
# GESAMT: konvergenz
# ============================================================

cycle,ts,dopamine,serotonin,glutamate,gaba,noradrenaline,acetylcholine,histamine,orexin,bdnf,adenosine,endocannabinoid_2ag,cortisol,exploration_bias,plasticity_level,adaptive_threshold,survivors,participated,weakened,effectiveness,reciprocal_gate,allostatic_load
1079,1784902835,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6754,0.567787,1e-06,0.036651707635643946,0.5,0.78,0.5489500520317787,22.0,86.0,64.0,0.0,0.37913814238987453,0.004560732259182565
1080,1784902842,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6758,0.640649,1e-06,0.0517067550221027,0.5,0.78,0.5698273664860142,21.0,80.0,59.0,0.0,0.2968817796729122,0.08683519892383978
1081,1784902849,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6744,0.606485,1e-06,0.03619472851547189,0.5,0.78,0.5407163641530917,24.0,89.0,65.0,0.0,0.3306192457710385,0.0
1082,1784902854,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6754,0.577445,1e-06,0.025336309960830323,0.5,0.78,0.5601027750432138,21.0,85.0,64.0,0.0,0.364587872039727,0.0
1083,1784902860,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6767,0.552761,1e-06,0.025471251254640462,0.5,0.78,0.5817342037239442,22.0,85.0,63.0,0.0,0.39716503042780893,0.02578611427353079
1084,1784902866,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6755,0.625623,1e-06,0.025703444418597426,0.5,0.78,0.5792083977599096,18.0,87.0,69.0,0.0,0.3167130812994662,0.02624522846783035
1085,1784902872,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.674,0.593712,1e-06,0.017992411093018197,0.5,0.78,0.5416090293270601,19.0,92.0,73.0,0.0,0.34905509690962633,0.0
1086,1784902879,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.6763,0.566588,1e-06,0.012594687765112737,0.5,0.78,0.541790610751643,21.0,85.0,64.0,0.0,0.3813631278367384,0.0
1087,1784902885,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.677,0.63945,1e-06,0.008816281435578915,0.5,0.78,0.5495982423934179,20.0,84.0,64.0,0.0,0.2990147894857169,0.0
1088,1784902891,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6768,0.605465,1e-06,0.006171397004905241,0.5,0.78,0.5128976110003319,23.0,90.0,67.0,0.0,0.33247665264000176,0.0
1089,1784902897,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6765,0.576578,1e-06,0.004319977903433668,0.5,0.78,0.5455004480554223,23.0,91.0,68.0,0.0,0.36619711684800116,0.0
1090,1784902903,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6757,0.64944,1e-06,0.0035935817115067725,0.5,0.78,0.5420725479128612,21.0,90.0,69.0,0.0,0.2836033817936008,0.0018986572636773501
1091,1784902909,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6765,0.613957,1e-06,0.0025155071980547407,0.5,0.78,0.5086738720097456,22.0,90.0,68.0,0.0,0.31866110725552055,0.0
1092,1784902915,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6773,0.583796,1e-06,0.0017608550386383184,0.5,0.78,0.5316458474295158,21.0,90.0,69.0,0.0,0.35395339507886436,0.0
1093,1784902921,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6784,0.55816,1e-06,0.0012325985270468227,0.5,0.78,0.5481732482905872,20.0,88.0,68.0,0.0,0.38779577655520503,0.0
1094,1784902927,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6808,0.631022,1e-06,0.009956505724241034,0.5,0.78,0.5632606644587465,22.0,87.0,65.0,0.0,0.30756308358864354,0.030312289184360863
1095,1784902933,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6825,0.598302,1e-06,0.0069695540069687235,0.5,0.78,0.5342255581700646,24.0,80.0,56.0,0.0,0.3410131985120504,0.0
1096,1784902938,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6835,0.57049,1e-06,0.0048786878048781065,0.5,0.78,0.534658223666513,20.0,89.0,69.0,0.0,0.3743424389584352,0.0
1097,1784902944,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6836,0.643352,1e-06,0.0052424181116138835,0.5,0.78,0.5172484125436634,20.0,94.0,74.0,0.0,0.2922273472709046,0.006091122160664031
1098,1784902950,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.684,0.608782,1e-06,0.03287237376990151,0.5,0.78,0.6150306411310694,21.0,85.0,64.0,0.0,0.3265427830896332,0.09734227030590596
1099,1784902957,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6852,0.579398,1e-06,0.04630842413797477,0.5,0.78,0.5975434110058224,22.0,90.0,68.0,0.0,0.3610377081627433,0.07765920833014572
1100,1784902962,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6851,0.554421,1e-06,0.06890783872709942,0.5,0.78,0.595559447796691,24.0,90.0,66.0,0.0,0.39408821571392016,0.12163980610172362
1101,1784902968,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6846,0.627283,1e-06,0.05198650150613085,0.5,0.78,0.5405768340894236,21.0,90.0,69.0,0.0,0.31376251099974406,0.012503381323870875
1102,1784902974,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6819,0.595123,1e-06,0.03639055105429159,0.5,0.78,0.5045319165272113,18.0,89.0,71.0,0.0,0.3464867176998209,0.0
1103,1784902980,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6776,0.567787,1e-06,0.045660591039860664,0.5,0.78,0.6113254389869763,17.0,85.0,68.0,0.0,0.37913814238987453,0.06729068433952183
1104,1784902986,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6741,0.640649,1e-06,0.03196241372790246,0.5,0.78,0.5333754631197415,20.0,90.0,70.0,0.0,0.2968817796729122,0.0
1105,1784902992,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6733,0.606485,1e-06,0.022373689609531722,0.5,0.78,0.5083812820700546,21.0,87.0,66.0,0.0,0.3306192457710385,0.0
1106,1784902998,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6727,0.577445,1e-06,0.015661582726672205,0.5,0.78,0.5152604432769955,19.0,90.0,71.0,0.0,0.364587872039727,0.0
1107,1784903004,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.667,0.552761,1e-06,0.010963107908670543,0.5,0.78,0.531413750605737,14.0,84.0,70.0,0.0,0.39716503042780893,0.0
1108,1784903009,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6622,0.625623,1e-06,0.00767417553606938,0.5,0.78,0.5361582324256542,22.0,81.0,59.0,0.0,0.3167130812994662,0.0
1109,1784903015,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6592,0.593712,1e-06,0.005371922875248566,0.5,0.78,0.5687372260189948,21.0,87.0,66.0,0.0,0.34905509690962633,0.0
1110,1784903020,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.6596,0.566588,1e-06,0.003760346012673996,0.5,0.78,0.53849730725179,18.0,86.0,68.0,0.0,0.3813631278367384,0.0
1111,1784903026,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.659,0.63945,1e-06,0.002632242208871797,0.5,0.78,0.4885268843253989,17.0,86.0,69.0,0.0,0.2990147894857169,0.0
1112,1784903032,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6583,0.605465,1e-06,0.0018425695462102576,0.5,0.78,0.5599997351793988,21.0,87.0,66.0,0.0,0.33247665264000176,0.0
1113,1784903038,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6589,0.576578,1e-06,0.0012897986823471803,0.5,0.78,0.5099311641247536,20.0,86.0,66.0,0.0,0.36619711684800116,0.0
1114,1784903043,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6585,0.64944,1e-06,0.011275239488505513,0.5,0.78,0.5330774259054415,18.0,88.0,70.0,0.0,0.2836033817936008,0.03457460136954162
1115,1784903050,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6545,0.613957,1e-06,0.04437572853962575,0.5,0.78,0.6021248739857381,25.0,86.0,61.0,0.0,0.31866110725552055,0.12161020299223965
1116,1784903055,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6512,0.583796,1e-06,0.060387592712513,0.5,0.78,0.6012341856885346,23.0,89.0,66.0,0.0,0.35395339507886436,0.09774860911591658
1117,1784903061,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6548,0.55816,1e-06,0.061516156763585766,0.5,0.78,0.5819792844847653,21.0,89.0,68.0,0.0,0.38779577655520503,0.06414947288275559
1118,1784903067,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6571,0.631022,1e-06,0.047692579126438185,0.5,0.78,0.579764057904538,21.0,85.0,64.0,0.0,0.30756308358864354,0.015437564639760492
1119,1784903072,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6585,0.598302,1e-06,0.03338480538850673,0.5,0.78,0.5350186874584425,22.0,87.0,65.0,0.0,0.3410131985120504,0.0
1120,1784903078,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.6606,0.57049,1e-06,0.06209150693973836,0.5,0.78,0.5807224632963124,19.0,87.0,68.0,0.0,0.3743424389584352,0.12907381055927883
1121,1784903084,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6625,0.643352,1e-06,0.04639807222647772,0.5,0.78,0.5669854908190676,18.0,91.0,73.0,0.0,0.2922273472709046,0.009780057895536242
1122,1784903089,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6633,0.608782,1e-06,0.049159722181194576,0.5,0.78,0.5496480013215636,23.0,87.0,64.0,0.0,0.3265427830896332,0.055603572075533944
1123,1784903095,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6643,0.579398,1e-06,0.06039886611160866,0.5,0.78,0.5949513796787093,22.0,96.0,74.0,0.0,0.3610377081627433,0.08662353528257487
1124,1784903100,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6664,0.554421,1e-06,0.042279206278126064,0.5,0.78,0.4990813270740947,19.0,93.0,74.0,0.0,0.39408821571392016,0.0
1125,1784903106,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6697,0.627283,1e-06,0.029595444394688242,0.5,0.78,0.5411754016550768,20.0,84.0,64.0,0.0,0.31376251099974406,0.0
1126,1784903112,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6724,0.595123,1e-06,0.020716811076281767,0.5,0.78,0.5466778953015164,19.0,92.0,73.0,0.0,0.3464867176998209,0.0
1127,1784903118,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6747,0.567787,1e-06,0.014501767753397236,0.5,0.78,0.5561186519061776,21.0,84.0,63.0,0.0,0.37913814238987453,0.0
1128,1784903124,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6753,0.640649,1e-06,0.025208404630383912,0.5,0.78,0.5708690855608374,22.0,90.0,68.0,0.0,0.2968817796729122,0.05019055734335283
1129,1784903129,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.675,0.606485,1e-06,0.03788092450212581,0.5,0.78,0.6289011329650197,23.0,89.0,66.0,0.0,0.3306192457710385,0.06745013753619024
1130,1784903135,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6755,0.577445,1e-06,0.026516647151488066,0.5,0.78,0.5477382032659893,22.0,92.0,70.0,0.0,0.364587872039727,0.0
1131,1784903141,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6764,0.552761,1e-06,0.018561653006041644,0.5,0.78,0.49595793243592184,18.0,84.0,66.0,0.0,0.39716503042780893,0.0
1132,1784903146,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6774,0.625623,1e-06,0.01299315710422915,0.5,0.78,0.5326260990455642,21.0,93.0,72.0,0.0,0.3167130812994662,0.0
1133,1784903152,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6784,0.593712,1e-06,0.039092980228281504,0.5,0.78,0.570504589586764,20.0,86.0,66.0,0.0,0.34905509690962633,0.099992567517737
1134,1784903158,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.679,0.566588,1e-06,0.04066633639856037,0.5,0.78,0.5728450450807038,23.0,85.0,62.0,0.0,0.3813631278367384,0.04433750079587773
1135,1784903163,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.6789,0.63945,1e-06,0.028466435478992257,0.5,0.78,0.5051765408631559,20.0,90.0,70.0,0.0,0.2990147894857169,0.0
1136,1784903169,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6797,0.605465,1e-06,0.019926504835294578,0.5,0.78,0.5269517358590896,22.0,91.0,69.0,0.0,0.33247665264000176,0.0
1137,1784903175,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6792,0.576578,1e-06,0.015993979822583847,0.5,0.78,0.5757391485081651,24.0,88.0,64.0,0.0,0.36619711684800116,0.006818088126258814
1138,1784903180,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6773,0.64944,1e-06,0.011195785875808693,0.5,0.78,0.5252450505109774,19.0,96.0,77.0,0.0,0.2836033817936008,0.0
1139,1784903187,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6764,0.613957,1e-06,0.007837050113066084,0.5,0.78,0.5240554322791571,21.0,86.0,65.0,0.0,0.31866110725552055,0.0
1140,1784903192,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6747,0.583796,1e-06,0.019133357164136385,0.5,0.78,0.5284517945430413,18.0,95.0,77.0,0.0,0.35395339507886436,0.04549140694996709
1141,1784903198,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6742,0.55816,1e-06,0.03722315741443257,0.5,0.78,0.5893637357111288,24.0,90.0,66.0,0.0,0.38779577655520503,0.07943269133179034
1142,1784903203,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6734,0.631022,1e-06,0.026056210190102798,0.5,0.78,0.5019508814481982,22.0,89.0,67.0,0.0,0.30756308358864354,0.0
1143,1784903209,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6732,0.598302,1e-06,0.02542828522805862,0.5,0.78,0.5899615643544815,22.0,84.0,62.0,0.0,0.3410131985120504,0.023963126983288882
1144,1784903214,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.672,0.57049,1e-06,0.04711770973085411,0.5,0.78,0.5749810886517585,18.0,89.0,71.0,0.0,0.3743424389584352,0.0977263669040436
1145,1784903221,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6707,0.643352,1e-06,0.03298239681159787,0.5,0.78,0.4902186264861026,22.0,89.0,67.0,0.0,0.2922273472709046,0.0
1146,1784903226,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6698,0.608782,1e-06,0.04149131449429873,0.5,0.78,0.6195573311895466,22.0,87.0,65.0,0.0,0.3265427830896332,0.06134545575393409
1147,1784903232,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6701,0.579398,1e-06,0.03357165715646258,0.5,0.78,0.5360253767263428,19.0,87.0,68.0,0.0,0.3610377081627433,0.015092456701511558
1148,1784903237,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6708,0.554421,1e-06,0.04052925033944113,0.5,0.78,0.5646008854456269,23.0,86.0,63.0,0.0,0.39408821571392016,0.056763634433057784
1149,1784903243,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6709,0.627283,1e-06,0.03674535463816588,0.5,0.78,0.5483919835919867,21.0,98.0,77.0,0.0,0.31376251099974406,0.027916264668523635
1150,1784903249,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.6727,0.595123,1e-06,0.025721748246716115,0.5,0.78,0.5756267372278655,20.0,84.0,64.0,0.0,0.3464867176998209,0.0
1151,1784903255,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6754,0.567787,1e-06,0.05063670825427732,0.5,0.78,0.5796448921186174,20.0,89.0,69.0,0.0,0.37913814238987453,0.10877161493858681
1152,1784903265,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6768,0.640649,1e-06,0.03544569577799412,0.5,0.78,0.528557377711249,22.0,93.0,71.0,0.0,0.2968817796729122,0.0
1153,1784903271,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6772,0.606485,1e-06,0.024811987044595883,0.5,0.78,0.5216300343435714,19.0,88.0,69.0,0.0,0.3306192457710385,0.0
1154,1784903277,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6779,0.577445,1e-06,0.058431914643954794,0.5,0.78,0.5879889210402399,24.0,77.0,53.0,0.0,0.364587872039727,0.13687841237579224
1155,1784903283,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6786,0.552761,1e-06,0.04090234025076835,0.5,0.78,0.5797295537887457,20.0,93.0,73.0,0.0,0.39716503042780893,0.0
1156,1784903289,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.6787,0.625623,1e-06,0.03307865211505353,0.5,0.78,0.5466135051537611,22.0,90.0,68.0,0.0,0.3167130812994662,0.014823379798385616
1157,1784903295,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6788,0.593712,1e-06,0.023155056480537468,0.5,0.78,0.5181381884561274,19.0,91.0,72.0,0.0,0.34905509690962633,0.0
1158,1784903301,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.6792,0.566588,1e-06,0.023930391157699793,0.5,0.78,0.5667773445951381,23.0,89.0,66.0,0.0,0.3813631278367384,0.0257395054044119
1159,1784903307,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.6781,0.63945,1e-06,0.016751273810389853,0.5,0.78,0.5558299875464577,19.0,92.0,73.0,0.0,0.2990147894857169,0.0
1160,1784903313,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6774,0.605465,1e-06,0.011725891667272897,0.5,0.78,0.5181759993436048,21.0,90.0,69.0,0.0,0.33247665264000176,0.0
1161,1784903318,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.6767,0.576578,1e-06,0.008208124167091027,0.5,0.78,0.5271051140256124,19.0,88.0,69.0,0.0,0.36619711684800116,0.0
1162,1784903325,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6746,0.64944,1e-06,0.005745686916963719,0.5,0.78,0.49723501812025195,18.0,90.0,72.0,0.0,0.2836033817936008,0.0
1163,1784903331,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.671,0.613957,1e-06,0.0040219808418746035,0.5,0.78,0.587526518595908,25.0,89.0,64.0,0.0,0.31866110725552055,0.0
1164,1784903337,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6701,0.583796,1e-06,0.0028153865893122223,0.5,0.78,0.5252770549575889,21.0,92.0,71.0,0.0,0.35395339507886436,0.0
1165,1784903342,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6701,0.55816,1e-06,0.014854376104207388,0.5,0.78,0.5772887563244488,21.0,94.0,73.0,0.0,0.38779577655520503,0.04294535163896278
1166,1784903348,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6692,0.631022,1e-06,0.027829964954223532,0.5,0.78,0.5596427162686949,23.0,88.0,65.0,0.0,0.30756308358864354,0.05810633893759454
1167,1784903355,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6686,0.598302,1e-06,0.01948097546795647,0.5,0.78,0.5490572475847304,19.0,89.0,70.0,0.0,0.3410131985120504,0.0
1168,1784903360,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4448,0.2382,0.669,0.57049,1e-06,0.013636682827569527,0.5,0.78,0.5098329252923542,20.0,89.0,69.0,0.0,0.3743424389584352,0.0
1169,1784903367,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4356,0.2379,0.6688,0.643352,1e-06,0.05813210930632097,0.5,0.78,0.6338579786936579,23.0,89.0,66.0,0.0,0.2922273472709046,0.16195477109007433
1170,1784903372,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4353,0.2376,0.6684,0.608782,1e-06,0.04376427809933416,0.5,0.78,0.534418927323016,20.0,97.0,77.0,0.0,0.3265427830896332,0.010239338616364967
1171,1784903379,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4404,0.2378,0.6689,0.579398,1e-06,0.05208257259956632,0.5,0.78,0.5483006798584243,20.0,91.0,71.0,0.0,0.3610377081627433,0.07149192643344135
1172,1784903384,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4485,0.2383,0.6713,0.554421,1e-06,0.03645780081969642,0.5,0.78,0.5753473770998913,23.0,91.0,68.0,0.0,0.39408821571392016,0.0
1173,1784903390,0.25,0.2885,0.527,0.389,0.7,0.7625,0.441,0.2383,0.6748,0.627283,1e-06,0.0608660874936707,0.5,0.78,0.6094333095287394,20.0,92.0,72.0,0.0,0.31376251099974406,0.1178187563996107
1174,1784903396,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4416,0.2383,0.677,0.595123,1e-06,0.04260626124556949,0.5,0.78,0.5253485455968109,20.0,87.0,67.0,0.0,0.3464867176998209,0.0
1175,1784903403,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4469,0.2386,0.6789,0.567787,1e-06,0.032683283601211574,0.5,0.78,0.566449622767059,21.0,88.0,67.0,0.0,0.37913814238987453,0.00952966909770978
1176,1784903409,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4375,0.2383,0.6807,0.640649,1e-06,0.0228782985208481,0.5,0.78,0.547282849256813,21.0,84.0,63.0,0.0,0.2968817796729122,0.0
1177,1784903414,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4371,0.238,0.6826,0.606485,1e-06,0.04000610536768913,0.5,0.78,0.5669550595854387,20.0,87.0,67.0,0.0,0.3306192457710385,0.07997098801031821
1178,1784903420,0.25,0.2885,0.527,0.389,0.7,0.7625,0.442,0.2381,0.6843,0.577445,1e-06,0.02800427375738239,0.5,0.78,0.5132966163139938,22.0,88.0,66.0,0.0,0.364587872039727,0.0
1179,1784903426,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4499,0.2387,0.6867,0.552761,1e-06,0.02599603057739719,0.5,0.78,0.5496404486259434,22.0,88.0,66.0,0.0,0.39716503042780893,0.02131012982409839
1180,1784903432,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4423,0.2386,0.688,0.625623,1e-06,0.01819722140417803,0.5,0.78,0.5095816127809719,20.0,90.0,70.0,0.0,0.3167130812994662,0.0
1181,1784903439,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2386,0.6889,0.593712,1e-06,0.01273805498292462,0.5,0.78,0.5601135477987389,20.0,86.0,66.0,0.0,0.34905509690962633,0.0
1182,1784903445,0.25,0.2885,0.527,0.389,0.7,0.7625,0.448,0.2389,0.6915,0.566588,1e-06,0.008916638488047234,0.5,0.78,0.553809197091379,21.0,90.0,69.0,0.0,0.3813631278367384,0.0
1183,1784903450,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4385,0.2385,0.6919,0.63945,1e-06,0.009066758494612146,0.5,0.78,0.5320750016753325,19.0,87.0,68.0,0.0,0.2990147894857169,0.009417038509930274
1184,1784903456,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4379,0.2383,0.6908,0.605465,1e-06,0.024892924442731508,0.5,0.78,0.6106072263301614,23.0,92.0,69.0,0.0,0.33247665264000176,0.061820644988343346
1185,1784903462,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4428,0.2383,0.687,0.576578,1e-06,0.03603350382661845,0.5,0.78,0.5915886985823045,25.0,88.0,63.0,0.0,0.36619711684800116,0.062028189055687986
1186,1784903468,0.25,0.2885,0.527,0.389,0.7,0.7625,0.433,0.2378,0.6837,0.64944,1e-06,0.025223452678632914,0.5,0.78,0.5353912848334014,22.0,86.0,64.0,0.0,0.2836033817936008,0.0
1187,1784903474,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4326,0.2374,0.6785,0.613957,1e-06,0.020140446079389134,0.5,0.78,0.5192109715624369,17.0,92.0,75.0,0.0,0.31866110725552055,0.008280097347820314
1188,1784903480,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4377,0.2375,0.6748,0.583796,1e-06,0.014098312255572393,0.5,0.78,0.5052288165893166,23.0,84.0,61.0,0.0,0.35395339507886436,0.0
1189,1784903485,0.25,0.2885,0.527,0.389,0.7,0.7625,0.446,0.238,0.6727,0.55816,1e-06,0.035846105044483496,0.5,0.78,0.5714322948418834,22.0,89.0,67.0,0.0,0.38779577655520503,0.08659095488527607
1190,1784903491,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4386,0.2379,0.6704,0.631022,1e-06,0.025092273531138447,0.5,0.78,0.5148336635714396,24.0,90.0,66.0,0.0,0.30756308358864354,0.0
1191,1784903497,0.25,0.2885,0.527,0.389,0.7,0.7625,0.4393,0.2379,0.6674,0.598302,1e-06,0.01756459147179691,0.5,0.78,0.54478237933131,18.0,89.0,71.0,0.0,0.3410131985120504,0.0
